IDADE,SALARIO_ANUAL,SIT_PROPIEDADE,TEMPO_DE_TRABALHO,MOTIVO,PONTUACAO_EMPRESTIMO,VALOR_TOTAL_SOLICITADO,TAXAS_JUROS,POSSIB_INADIMPLENCIA,RENDA_PERCENTUAL,INADIMPLENCIA,TEMPO_PRIMEIRA_SOL_CRED
26,92040,HIPOTECADA,6,EMPREENDIMENTO,A,10000,NULL,0,0.11,0,3
25,50000,HIPOTECADA,0,EMPREENDIMENTO,E,8000,19.42,0,0.16,0,2
34,275004,HIPOTECADA,2,EMPREENDIMENTO,D,25000,16.32,0,0.09,1,9
32,50000,PROPIA,16,"MELHORA DO LAR",A,8000,7.49,0,0.16,0,9
28,NULL,ALUGADA,9,PESSOAL,A,5000,10,0,0.06,,16
22,28404,ALUGADA,7,EDUCATIVO,A,3400,8.94,0,0.12,0,3
21,60000,HIPOTECADA,2,EMPREENDIMENTO,B,6000,10.62,0,0.1,0,4
22,58000,ALUGADA,6,EDUCATIVO,A,1500,5.42,0,0.03,0,2
22,39000,PROPIA,6,MEDICO,A,1000,NULL,0,0.03,0,3
25,66000,PROPIA,9,PESSOAL,A,15000,7.49,0,0.23,0,4
23,18000,ALUGADA,2,"MELHORA DO LAR",C,8500,NULL,1,0.47,1,3
31,140000,HIPOTECADA,15,EMPREENDIMENTO,A,12000,7.88,0,0.09,0,7
26,50000,ALUGADA,0,"MELHORA DO LAR",B,13000,NULL,0,0.26,0,3
26,145000,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,10000,10.99,0,0.07,0,3
42,14400,PROPIA,3,MEDICO,A,3500,NULL,1,0.24,0,11
29,58656,PROPIA,0,EDUCATIVO,B,8000,11.14,0,0.14,0,6
24,48000,HIPOTECADA,3,EMPREENDIMENTO,A,9600,NULL,0,0.2,0,4
22,78000,HIPOTECADA,6,"MELHORA DO LAR",D,25000,16.77,1,0.32,0,2
30,72000,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,10000,9.99,0,0.14,0,7
24,35000,ALUGADA,8,PESSOAL,A,5000,7.88,0,0.14,0,3
25,15600,ALUGADA,3,PESSOAL,A,4500,7.51,1,0.29,0,3
32,101000,ALUGADA,3,PESSOAL,B,20000,10.75,0,0.2,0,9
29,12480,ALUGADA,NULL,EDUCATIVO,A,1000,8.9,0,0.08,0,9
27,75000,HIPOTECADA,0,EDUCATIVO,A,4200,9.32,0,0.06,0,8
29,50000,PROPIA,3,,C,3000,NULL,0,NULL,0,14
27,100000,HIPOTECADA,0,PESSOAL,A,6575,5.79,0,0.07,0,6
24,40000,PROPIA,1,"MELHORA DO LAR",A,9000,8.94,0,0.23,0,3
35,60000,ALUGADA,18,"MELHORA DO LAR",C,15000,13.43,0,0.25,0,5
24,145000,HIPOTECADA,0,PESSOAL,B,7000,10.99,0,0.05,0,2
29,74000,HIPOTECADA,8,EDUCATIVO,B,25000,11.49,0,0.34,0,6
33,55000,HIPOTECADA,5,PESSOAL,A,15000,6.54,0,0.27,0,6
25,126000,HIPOTECADA,9,EDUCATIVO,A,15000,7.9,0,0.12,0,3
25,44000,ALUGADA,9,MEDICO,C,10000,12.68,0,0.23,1,4
34,77000,ALUGADA,3,"PAGAMENTO DE DEBITOS",D,35000,18.25,1,0.45,1,10
24,34000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,9000,11.83,0,0.26,0,4
25,36000,PROPIA,10,EDUCATIVO,B,11200,9.76,0,0.31,0,4
22,35500,HIPOTECADA,0,EDUCATIVO,C,4000,12.53,0,0.11,0,2
47,27000,ALUGADA,2,PESSOAL,D,12000,13.3,1,0.44,0,12
35,94000,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",B,15000,9.88,0,0.16,0,9
25,98000,HIPOTECADA,9,"MELHORA DO LAR",E,25000,16.45,1,0.26,0,4
30,96053,HIPOTECADA,15,MEDICO,D,30000,15.62,1,0.27,0,5
23,39456,PROPIA,7,PESSOAL,A,14000,7.29,0,0.35,0,3
29,80000,HIPOTECADA,2,"MELHORA DO LAR",A,4500,6.76,0,0.06,0,10
23,54780,ALUGADA,NULL,PESSOAL,B,8000,10.65,1,0.15,0,4
23,87000,HIPOTECADA,7,EDUCATIVO,A,8000,5.99,0,0.09,0,4
39,150000,HIPOTECADA,9,EDUCATIVO,A,2700,7.29,0,0.1,,3
76,75000,ALUGADA,23,MEDICO,A,15000,8.94,0,0.2,0,25
23,80000,ALUGADA,3,EDUCATIVO,D,4000,14.46,0,0.05,1,4
25,64000,ALUGADA,7,EDUCATIVO,D,8000,15.28,1,0.13,0,4
24,75000,HIPOTECADA,4,"MELHORA DO LAR",A,15000,6.03,0,0.2,0,2
22,42000,HIPOTECADA,1,PESSOAL,C,10500,14.65,0,0.25,0,2
21,24000,ALUGADA,1,PESSOAL,E,2000,18.39,1,0.08,1,3
22,42000,ALUGADA,4,EDUCATIVO,B,10000,10.99,0,0.24,0,4
25,42000,HIPOTECADA,2,EDUCATIVO,C,7200,14.79,0,0.17,1,2
24,60000,PROPIA,9,"MELHORA DO LAR",B,15000,11.83,0,0.25,0,3
27,80000,ALUGADA,1,EMPREENDIMENTO,B,18000,10.39,0,0.23,0,8
23,70000,ALUGADA,0,EMPREENDIMENTO,A,12700,NULL,0,0.18,0,2
27,120000,HIPOTECADA,3,PESSOAL,B,14000,11.99,0,0.12,0,7
32,50000,ALUGADA,1,MEDICO,B,14800,10.83,0,0.3,0,5
35,67500,ALUGADA,3,MEDICO,B,10000,10.65,0,0.15,0,7
22,50500,PROPIA,6,EDUCATIVO,B,6000,11.83,0,0.12,0,2
23,30000,ALUGADA,3,EMPREENDIMENTO,B,5600,NULL,0,0.19,0,4
29,51000,ALUGADA,1,"PAGAMENTO DE DEBITOS",A,5000,8,0,0.1,0,6
23,33000,ALUGADA,4,EMPREENDIMENTO,B,18000,9.91,1,0.55,0,4
47,45000,PROPIA,10,MEDICO,A,11200,6.62,0,0.25,0,12
23,52000,ALUGADA,7,EMPREENDIMENTO,A,10000,6.54,0,0.19,0,2
32,54000,HIPOTECADA,2,"MELHORA DO LAR",B,7125,9.99,1,0.13,0,6
23,20400,ALUGADA,0,PESSOAL,A,4800,NULL,0,0.24,0,2
23,45000,ALUGADA,7,EDUCATIVO,A,10000,6.62,0,0.22,0,4
31,140000,HIPOTECADA,5,,B,14400,NULL,0,0.36,0,3
30,120000,HIPOTECADA,3,PESSOAL,B,6000,10.99,0,0.05,0,7
25,76344,ALUGADA,2,EDUCATIVO,A,5000,9.63,0,0.07,0,3
24,51600,ALUGADA,8,"MELHORA DO LAR",B,3000,10.65,0,0.06,0,3
38,37500,ALUGADA,0,EMPREENDIMENTO,A,1375,6.91,0,0.04,0,11
21,120000,ALUGADA,2,"PAGAMENTO DE DEBITOS",B,10000,11.71,0,0.08,0,3
21,35000,PROPIA,5,EDUCATIVO,C,6500,13.43,0,0.19,0,2
31,50000,ALUGADA,5,"MELHORA DO LAR",E,2500,17.04,0,0.05,1,10
22,31200,ALUGADA,1,EMPREENDIMENTO,B,3200,11.99,0,0.1,0,2
21,46500,HIPOTECADA,5,EDUCATIVO,D,1300,14.96,0,0.03,0,2
24,86400,HIPOTECADA,2,"PAGAMENTO DE DEBITOS",A,12200,7.29,0,0.14,0,3
22,30000,ALUGADA,3,,B,1200,NULL,0,0.03,0,2
27,101000,HIPOTECADA,1,PESSOAL,D,20000,NULL,0,0.2,0,8
25,66000,ALUGADA,6,"MELHORA DO LAR",B,16000,10,0,0.24,0,4
23,48000,ALUGADA,2,"PAGAMENTO DE DEBITOS",A,5000,6.17,0,0.1,0,4
26,32400,ALUGADA,10,EDUCATIVO,A,14000,7.51,1,0.43,0,4
24,52739,HIPOTECADA,8,"MELHORA DO LAR",A,8000,9.38,0,0.15,0,2
29,37500,ALUGADA,0,EMPREENDIMENTO,A,11000,8.49,0,0.29,0,5
23,47004,ALUGADA,1,EMPREENDIMENTO,B,24000,11.58,1,0.51,0,4
31,150000,ALUGADA,1,"MELHORA DO LAR",B,15000,NULL,0,0.1,0,10
38,40000,ALUGADA,4,EDUCATIVO,B,18225,12.42,1,0.46,0,17
24,33000,ALUGADA,2,EMPREENDIMENTO,F,7750,NULL,1,0.23,0,2
22,62000,,6,EDUCATIVO,A,7500,12.53,0,0.14,,2
22,28800,HIPOTECADA,0,EMPREENDIMENTO,B,11500,NULL,0,0.4,0,3
22,50000,ALUGADA,6,"PAGAMENTO DE DEBITOS",C,20000,13.22,1,0.4,0,2
23,39996,ALUGADA,8,MEDICO,B,10000,NULL,0,0.25,0,2
40,75000,HIPOTECADA,6,EDUCATIVO,C,7500,12.23,0,0.1,1,16
29,30000,HIPOTECADA,13,PESSOAL,B,9000,10.36,1,0.3,0,10
22,48400,ALUGADA,6,EMPREENDIMENTO,C,12000,14.65,1,0.25,1,3
22,50000,ALUGADA,3,EMPREENDIMENTO,C,13000,12.23,0,0.26,0,3
31,31000,PROPIA,0,PESSOAL,A,12500,8.94,0,0.4,0,8
22,55000,ALUGADA,5,PESSOAL,D,8000,15.31,1,0.15,0,4
24,75000,ALUGADA,7,PESSOAL,C,12000,NULL,0,0.16,1,3
34,44000,ALUGADA,0,EDUCATIVO,D,16000,13.24,1,0.36,1,6
27,38000,HIPOTECADA,3,EMPREENDIMENTO,B,4500,9.99,0,0.12,0,7
23,31000,ALUGADA,1,PESSOAL,D,1000,14.96,1,0.03,1,3
31,77000,HIPOTECADA,15,"MELHORA DO LAR",B,9700,NULL,0,0.11,,5
23,21000,PROPIA,7,EDUCATIVO,B,7500,12.69,0,0.36,0,2
30,25716,ALUGADA,1,PESSOAL,C,3000,13.72,0,0.12,0,10
24,35000,HIPOTECADA,NULL,MEDICO,B,7775,NULL,0,0.22,0,2
23,140000,PROPIA,NULL,,C,16750,12.53,1,0.51,0,5
24,73000,HIPOTECADA,NULL,EDUCATIVO,A,16000,7.88,0,0.22,0,4
23,75689,HIPOTECADA,7,"PAGAMENTO DE DEBITOS",B,25000,11.12,0,0.33,0,4
24,37157,ALUGADA,4,MEDICO,B,9500,10.99,0,0.26,0,2
28,59160,HIPOTECADA,2,EDUCATIVO,B,23500,NULL,0,0.4,0,10
32,96000,ALUGADA,7,PESSOAL,D,20000,14.42,0,0.21,0,9
25,60000,HIPOTECADA,4,MEDICO,A,8650,7.51,0,0.14,0,2
23,55000,ALUGADA,2,EMPREENDIMENTO,B,NULL,15.31,NULL,0.24,1,5
25,30500,ALUGADA,5,MEDICO,B,6400,11.49,0,0.21,0,4
28,90000,ALUGADA,12,PESSOAL,D,21000,14.54,0,0.23,0,9
21,60000,ALUGADA,5,MEDICO,B,10000,12.18,0,0.17,0,4
25,48000,ALUGADA,4,EDUCATIVO,C,8000,14.35,0,0.17,0,2
22,55000,HIPOTECADA,2,MEDICO,B,20000,11.71,0,0.36,0,2
21,125000,HIPOTECADA,0,PESSOAL,A,10000,7.51,0,0.08,0,2
24,52000,ALUGADA,8,"PAGAMENTO DE DEBITOS",B,3000,11.49,0,0.06,0,4
25,95000,ALUGADA,3,"MELHORA DO LAR",C,8000,13.8,0,0.08,0,3
28,63000,HIPOTECADA,1,"MELHORA DO LAR",C,8000,12.73,0,0.13,0,9
41,50000,HIPOTECADA,24,"PAGAMENTO DE DEBITOS",A,5000,6.76,0,0.1,0,12
44,39000,ALUGADA,2,MEDICO,B,12000,11.14,1,0.31,0,15
23,82000,HIPOTECADA,5,PESSOAL,D,5000,16.77,0,0.06,1,3
22,38004,ALUGADA,3,EDUCATIVO,B,10000,10.75,0,0.26,0,2
22,60000,ALUGADA,NULL,EDUCATIVO,C,3600,15.27,0,0.06,1,2
24,37920,ALUGADA,4,"PAGAMENTO DE DEBITOS",A,6000,6.99,0,0.16,0,3
47,37000,HIPOTECADA,6,PESSOAL,A,7400,8,0,0.2,0,13
45,54000,ALUGADA,1,"PAGAMENTO DE DEBITOS",B,19425,11.99,1,0.36,0,17
24,51600,PROPIA,8,EMPREENDIMENTO,C,20000,12.87,0,0.39,0,4
42,75000,ALUGADA,12,"MELHORA DO LAR",A,14000,6.03,0,0.19,0,14
22,22800,HIPOTECADA,NULL,PESSOAL,C,8300,12.61,1,0.36,1,2
22,60000,ALUGADA,0,"PAGAMENTO DE DEBITOS",B,6600,10.59,0,0.11,0,2
34,75000,HIPOTECADA,0,"MELHORA DO LAR",C,20000,13.06,0,0.27,0,8
34,150000,HIPOTECADA,18,"PAGAMENTO DE DEBITOS",A,6000,6.03,0,0.04,0,10
22,29004,ALUGADA,6,"PAGAMENTO DE DEBITOS",C,6200,15.23,0,0.21,1,4
28,85000,ALUGADA,6,PESSOAL,C,14000,14.65,0,0.16,1,9
28,61000,HIPOTECADA,12,PESSOAL,B,12000,9.99,0,0.2,0,6
25,57000,ALUGADA,1,"MELHORA DO LAR",B,9500,12.53,0,0.17,0,4
21,23000,ALUGADA,5,PESSOAL,C,6250,13.48,0,0.27,1,3
54,20000,ALUGADA,2,MEDICO,C,5000,NULL,0,0.25,0,28
35,80004,ALUGADA,5,EDUCATIVO,A,10000,7.51,0,0.12,0,10
30,61000,ALUGADA,4,MEDICO,C,4800,14.79,0,0.08,0,10
23,65000,HIPOTECADA,1,EMPREENDIMENTO,A,7000,8.49,0,0.11,0,4
23,40800,PROPIA,NULL,MEDICO,A,5000,7.29,NULL,0.08,,2
23,33195,ALUGADA,5,MEDICO,B,1800,11.99,0,0.05,0,3
36,45600,ALUGADA,8,PESSOAL,D,8775,12.36,0,0.19,1,17
30,45000,ALUGADA,1,EDUCATIVO,A,6000,7.51,0,0.13,0,5
24,36000,ALUGADA,7,MEDICO,B,12000,8.88,1,0.33,0,4
23,95000,ALUGADA,2,EMPREENDIMENTO,A,35000,7.9,1,0.37,0,2
35,40000,PROPIA,0,MEDICO,A,5000,6.92,0,0.13,0,7
25,44640,ALUGADA,4,PESSOAL,B,9000,10.65,0,0.2,0,4
38,17280,PROPIA,0,EMPREENDIMENTO,D,1000,16.29,0,0.06,1,13
27,54590,ALUGADA,9,EMPREENDIMENTO,B,8000,11.49,0,0.15,0,6
24,48000,HIPOTECADA,0,EDUCATIVO,B,4400,11.83,0,0.09,0,2
22,89000,HIPOTECADA,6,PESSOAL,C,16000,13.22,0,0.18,0,4
25,159600,ALUGADA,0,PESSOAL,D,30000,17.27,1,0.19,1,4
31,96000,HIPOTECADA,4,EMPREENDIMENTO,C,12000,12.73,0,0.13,1,5
25,100000,HIPOTECADA,0,EDUCATIVO,A,15000,6.03,0,0.15,0,3
29,24000,PROPIA,3,PESSOAL,A,7200,7.51,0,0.3,0,6
38,71000,ALUGADA,14,MEDICO,B,15000,8.88,0,0.21,0,15
32,37965,ALUGADA,3,PESSOAL,A,10000,9.63,0,0.26,0,6
28,225000,HIPOTECADA,11,EDUCATIVO,E,9000,16.95,1,0.04,1,8
30,160000,,NULL,EMPREENDIMENTO,B,22500,NULL,1,0.51,0,3
32,42000,ALUGADA,4,MEDICO,A,3000,7.49,0,0.07,0,10
34,45000,PROPIA,0,EMPREENDIMENTO,A,7000,5.42,0,0.16,0,5
23,100000,HIPOTECADA,7,PESSOAL,C,5400,12.23,0,0.05,1,2
30,42000,ALUGADA,2,MEDICO,B,16200,10.25,1,0.39,0,6
29,200000,HIPOTECADA,7,PESSOAL,B,14400,11.14,0,0.07,0,7
33,57600,HIPOTECADA,3,"MELHORA DO LAR",A,17000,7.66,0,0.3,0,8
24,49000,OUTROS,1,PESSOAL,C,20000,11.34,1,0.41,1,4
34,67000,HIPOTECADA,4,"PAGAMENTO DE DEBITOS",C,6400,13.23,0,0.1,0,7
22,60000,ALUGADA,6,PESSOAL,A,14000,6.03,0,0.23,0,2
25,65000,ALUGADA,2,EDUCATIVO,C,10000,13.79,0,0.15,1,3
23,40000,PROPIA,6,EMPREENDIMENTO,B,12000,11.14,0,0.3,0,3
24,57100,ALUGADA,3,EMPREENDIMENTO,C,6625,11.22,0,0.12,1,4
26,109000,HIPOTECADA,8,MEDICO,B,20000,10.75,0,0.18,0,4
31,64000,HIPOTECADA,15,"PAGAMENTO DE DEBITOS",C,20000,NULL,0,0.31,1,5
22,36000,ALUGADA,3,EDUCATIVO,C,10000,14.72,0,0.28,0,2
23,75000,ALUGADA,5,"PAGAMENTO DE DEBITOS",B,8000,10.74,0,0.11,0,3
24,30000,ALUGADA,8,EMPREENDIMENTO,B,4800,11.49,0,0.16,0,2
36,45600,HIPOTECADA,6,EMPREENDIMENTO,C,10000,13.49,0,0.22,1,15
24,34000,ALUGADA,1,"MELHORA DO LAR",B,10000,12.69,1,0.29,0,2
36,30000,ALUGADA,14,MEDICO,B,3000,10.38,0,0.1,0,11
26,94500,PROPIA,10,EMPREENDIMENTO,A,2000,5.42,0,0.02,0,2
23,130008,HIPOTECADA,0,MEDICO,A,9000,7.74,0,0.07,0,2
27,58000,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",C,6500,13.98,0,0.11,1,8
22,62500,ALUGADA,0,PESSOAL,C,11100,NULL,0,0.18,1,3
29,60000,ALUGADA,1,"MELHORA DO LAR",C,6000,14.79,0,0.1,0,9
25,180000,PROPIA,9,MEDICO,C,20000,14.26,0,0.11,1,4
23,98000,PROPIA,6,EDUCATIVO,D,10000,18.07,0,0.1,1,3
23,36504,ALUGADA,0,EDUCATIVO,C,4900,12.68,0,0.13,0,2
37,69996,HIPOTECADA,10,PESSOAL,B,5000,NULL,0,0.07,0,16
NULL,30000,ALUGADA,0,MEDICO,B,NULL,NULL,0,0.2,0,10
28,55000,HIPOTECADA,5,PESSOAL,A,4800,5.79,0,0.09,0,6
20,77052,HIPOTECADA,4,EDUCATIVO,B,24250,11.36,0,0.31,0,2
22,46000,ALUGADA,1,"PAGAMENTO DE DEBITOS",D,6200,NULL,1,0.13,0,4
30,42000,ALUGADA,1,MEDICO,D,6000,14.46,1,0.14,0,5
24,90000,HIPOTECADA,2,EDUCATIVO,B,7500,NULL,0,0.08,0,3
30,100000,HIPOTECADA,0,"MELHORA DO LAR",A,3600,NULL,0,0.04,0,10
26,36000,ALUGADA,3,"PAGAMENTO DE DEBITOS",D,7000,14.96,1,0.19,1,4
23,40000,ALUGADA,3,EDUCATIVO,C,4000,13.8,0,0.1,1,3
24,75000,HIPOTECADA,3,EMPREENDIMENTO,C,15600,NULL,0,0.21,0,4
24,30000,ALUGADA,0,MEDICO,C,6000,13.49,0,0.2,0,2
23,55000,HIPOTECADA,5,MEDICO,C,8000,13.85,0,0.15,1,2
22,50000,ALUGADA,6,PESSOAL,B,6000,11.89,0,0.12,0,2
28,71874,ALUGADA,6,"PAGAMENTO DE DEBITOS",B,20000,11.48,0,0.28,0,6
24,41000,HIPOTECADA,1,MEDICO,B,6600,10.71,1,0.16,0,2
33,55920,HIPOTECADA,9,EDUCATIVO,A,22000,7.88,0,0.39,0,6
23,36000,ALUGADA,0,EDUCATIVO,A,2425,8.49,0,0.07,0,4
28,32000,ALUGADA,0,"PAGAMENTO DE DEBITOS",C,5500,15.96,0,0.17,1,8
24,75000,ALUGADA,4,EMPREENDIMENTO,B,20000,8.88,0,0.27,0,2
22,26400,ALUGADA,1,PESSOAL,D,10000,16.02,1,0.38,0,2
26,91800,HIPOTECADA,10,MEDICO,E,10000,16.32,1,0.09,1,4
22,102000,HIPOTECADA,6,PESSOAL,A,10000,7.49,0,0.1,0,4
24,69996,PROPIA,4,MEDICO,A,10000,NULL,0,0.14,0,2
29,82000,PROPIA,5,PESSOAL,C,21000,14.65,0,0.26,1,5
24,40000,ALUGADA,0,EDUCATIVO,B,3600,10.59,0,0.09,0,2
42,82500,ALUGADA,3,"PAGAMENTO DE DEBITOS",A,2575,6.76,0,0.03,0,11
26,56000,HIPOTECADA,9,"MELHORA DO LAR",B,10000,12.42,0,0.18,0,2
28,24000,ALUGADA,8,EDUCATIVO,B,8875,10.65,1,0.37,0,7
34,42000,HIPOTECADA,18,MEDICO,A,2000,5.79,0,0.05,0,7
22,50000,ALUGADA,6,"PAGAMENTO DE DEBITOS",E,12000,10.75,1,NULL,,7
26,33600,ALUGADA,4,PESSOAL,D,3300,15.65,0,0.1,1,2
27,44000,HIPOTECADA,3,"PAGAMENTO DE DEBITOS",B,24000,8.88,1,0.55,0,9
21,30000,HIPOTECADA,4,"PAGAMENTO DE DEBITOS",A,14000,9.38,0,0.47,0,4
28,35000,ALUGADA,2,EDUCATIVO,C,12500,NULL,1,0.36,0,10
23,42500,HIPOTECADA,2,EDUCATIVO,B,12600,NULL,0,0.3,0,4
23,31200,ALUGADA,0,EDUCATIVO,C,3200,13.49,0,0.1,1,4
21,30000,ALUGADA,3,MEDICO,B,14000,10.65,1,0.47,0,2
27,42996,ALUGADA,11,MEDICO,C,7500,11.91,1,0.17,0,7
25,25000,ALUGADA,4,MEDICO,C,1600,12.98,0,0.06,0,3
21,74000,HIPOTECADA,5,EMPREENDIMENTO,B,25000,12.69,0,0.34,0,3
24,26400,ALUGADA,5,MEDICO,A,5000,7.9,0,0.19,0,4
24,85000,HIPOTECADA,1,PESSOAL,A,4400,7.4,0,0.05,0,3
37,54000,ALUGADA,2,EMPREENDIMENTO,C,5500,13.23,1,0.1,1,12
23,38000,ALUGADA,4,PESSOAL,B,10000,10.99,0,0.26,0,2
39,40000,ALUGADA,5,EDUCATIVO,D,6000,14.54,0,0.15,0,11
24,45000,ALUGADA,3,MEDICO,D,2850,11.86,0,0.06,0,2
31,92000,HIPOTECADA,2,"MELHORA DO LAR",A,3500,5.79,0,0.04,0,6
24,25000,HIPOTECADA,1,MEDICO,B,4000,11.11,0,0.16,0,2
23,30000,ALUGADA,2,EMPREENDIMENTO,A,3000,7.49,0,0.1,0,2
23,NULL,HIPOTECADA,7,,C,18000,12.53,0,0.25,0,3
47,50004,HIPOTECADA,22,EMPREENDIMENTO,A,8000,NULL,0,0.16,0,15
22,21600,HIPOTECADA,6,EMPREENDIMENTO,C,1400,NULL,0,0.06,0,2
33,75500,ALUGADA,5,EMPREENDIMENTO,B,3000,12.42,0,0.04,0,5
22,21216,ALUGADA,0,MEDICO,B,1500,11.86,0,0.07,0,2
25,56000,HIPOTECADA,NULL,EDUCATIVO,A,5000,5.42,0,0.09,0,3
25,60000,ALUGADA,6,MEDICO,C,7500,14.27,0,0.13,1,2
28,216000,HIPOTECADA,12,EMPREENDIMENTO,D,15000,16.02,0,0.07,1,8
33,80000,ALUGADA,5,PESSOAL,B,1800,10.75,0,0.02,0,7
22,70000,HIPOTECADA,6,EMPREENDIMENTO,B,6000,11.49,0,0.09,0,2
23,59000,ALUGADA,4,PESSOAL,A,14400,8.9,0,0.24,0,3
27,160000,HIPOTECADA,12,"PAGAMENTO DE DEBITOS",C,7000,12.23,0,0.04,1,6
30,50000,ALUGADA,3,PESSOAL,C,10000,13.22,0,0.2,0,7
22,49000,HIPOTECADA,2,"PAGAMENTO DE DEBITOS",B,8500,12.53,0,0.17,0,2
32,67000,ALUGADA,11,"PAGAMENTO DE DEBITOS",A,3000,7.14,0,0.04,0,9
26,75000,ALUGADA,1,"MELHORA DO LAR",B,10000,11.14,0,0.13,0,3
22,86000,HIPOTECADA,6,EDUCATIVO,B,25000,11.83,0,0.29,0,4
25,120000,HIPOTECADA,6,EDUCATIVO,B,10000,NULL,0,0.08,0,2
25,42900,ALUGADA,5,EDUCATIVO,A,12000,8.9,0,0.28,0,2
31,62500,PROPIA,0,EMPREENDIMENTO,C,3000,13.92,0,0.05,1,5
23,70000,PROPIA,0,EDUCATIVO,B,3600,10.59,0,0.05,0,4
30,65000,HIPOTECADA,3,PESSOAL,A,12000,7.66,0,0.18,0,7
23,74000,ALUGADA,6,MEDICO,B,12000,12.53,0,0.16,0,4
23,85000,HIPOTECADA,1,PESSOAL,C,15000,12.84,0,0.18,0,3
40,73000,ALUGADA,2,EMPREENDIMENTO,D,9975,16.29,1,0.14,1,16
34,42000,ALUGADA,5,PESSOAL,A,18825,7.9,1,0.45,0,10
22,110196,HIPOTECADA,6,MEDICO,B,25000,11.49,0,0.23,0,3
31,55000,HIPOTECADA,7,"MELHORA DO LAR",A,12000,7.49,0,0.22,0,5
24,31200,ALUGADA,4,PESSOAL,B,2725,10.74,0,0.09,0,2
25,43738,ALUGADA,0,"PAGAMENTO DE DEBITOS",A,4500,5.99,0,0.1,0,3
28,24000,ALUGADA,5,PESSOAL,B,5500,10.36,0,0.23,0,7
24,85000,HIPOTECADA,2,"MELHORA DO LAR",B,7500,NULL,0,0.09,0,2
21,22000,ALUGADA,4,"PAGAMENTO DE DEBITOS",A,2500,7.14,0,0.11,0,4
30,43200,ALUGADA,6,EMPREENDIMENTO,B,8600,11.36,0,0.2,0,5
27,31400,ALUGADA,1,MEDICO,B,3500,11.71,0,0.11,0,8
27,44000,ALUGADA,5,EDUCATIVO,B,13650,10.65,1,0.31,0,5
24,55782,ALUGADA,3,"MELHORA DO LAR",A,17000,7.51,0,0.3,0,2
25,34000,ALUGADA,8,PESSOAL,D,8400,NULL,0,0.25,0,4
31,47500,ALUGADA,2,MEDICO,C,10000,15.96,0,0.21,0,10
24,133800,ALUGADA,0,"PAGAMENTO DE DEBITOS",A,9000,7.9,0,0.07,0,4
24,42000,HIPOTECADA,3,MEDICO,A,8500,7.51,0,0.2,0,4
24,44000,ALUGADA,2,PESSOAL,A,10000,7.49,0,0.23,0,2
26,116004,HIPOTECADA,11,EMPREENDIMENTO,B,20000,12.21,0,0.17,0,2
29,94000,HIPOTECADA,13,MEDICO,B,4800,10.99,0,0.05,0,5
23,120000,HIPOTECADA,7,EMPREENDIMENTO,C,6000,13.06,0,0.05,0,4
24,40000,ALUGADA,8,MEDICO,C,4500,12.84,0,0.11,0,3
25,25920,ALUGADA,0,EMPREENDIMENTO,B,2300,11.11,0,0.09,0,2
26,66000,HIPOTECADA,9,"PAGAMENTO DE DEBITOS",D,15000,14.42,1,0.23,0,2
35,20000,ALUGADA,0,EDUCATIVO,D,8500,15.05,1,0.42,1,10
24,85000,HIPOTECADA,3,"MELHORA DO LAR",A,NULL,NULL,0,0.1,0,2
44,61000,ALUGADA,7,PESSOAL,C,10000,15.96,0,0.16,0,15
25,162000,ALUGADA,5,EDUCATIVO,A,14500,7.9,0,0.09,0,4
22,45000,ALUGADA,6,EDUCATIVO,A,12000,6.62,0,0.27,0,2
23,75000,PROPIA,5,EMPREENDIMENTO,A,10000,6.92,0,0.13,0,2
22,35000,ALUGADA,2,EMPREENDIMENTO,C,4500,14.27,0,0.13,1,2
30,77000,HIPOTECADA,4,"PAGAMENTO DE DEBITOS",A,8000,7.14,0,0.1,0,7
30,66888,HIPOTECADA,6,PESSOAL,C,15000,12.23,0,0.22,0,8
32,66000,HIPOTECADA,5,"PAGAMENTO DE DEBITOS",D,2000,15.28,1,0.03,0,7
21,28596,HIPOTECADA,3,PESSOAL,A,2000,7.29,0,0.07,0,4
27,120000,HIPOTECADA,0,"MELHORA DO LAR",C,10000,12.61,1,0.08,0,6
45,54981,ALUGADA,2,MEDICO,A,6000,NULL,0,0.11,0,17
25,44000,ALUGADA,1,MEDICO,D,8000,12.92,1,0.18,0,4
26,43000,ALUGADA,2,MEDICO,B,7000,9.99,0,0.16,0,3
33,91384,HIPOTECADA,17,EDUCATIVO,B,1600,10.25,0,0.02,0,5
21,15600,ALUGADA,2,PESSOAL,D,3500,16.07,1,0.22,0,3
34,54600,ALUGADA,2,MEDICO,A,2500,7.88,0,0.05,0,8
28,110000,,8,"MELHORA DO LAR",A,10000,7.49,0,0.11,,4
36,NULL,ALUGADA,NULL,EMPREENDIMENTO,E,14400,12.53,0,0.24,0,2
28,40000,HIPOTECADA,9,PESSOAL,B,19200,9.91,0,0.48,0,9
21,12540,ALUGADA,NULL,"MELHORA DO LAR",A,2500,7.88,1,0.2,0,2
41,54000,ALUGADA,5,MEDICO,C,10000,13.23,0,0.19,1,17
